44.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
13:19:44.0 (26626209)|METHOD_ENTRY|[49]||Database.QueryLocatorIterator.hasNext()
13:19:44.0 (26645440)|METHOD_EXIT|[49]||Database.QueryLocatorIterator.hasNext()
13:19:44.0 (26650728)|METHOD_ENTRY|[49]||Database.QueryLocatorIterator.next()
13:19:44.0 (26697494)|METHOD_EXIT|[49]||Database.QueryLocatorIterator.next()
13:19:44.0 (26704015)|VARIABLE_SCOPE_BEGIN|[49]|agr|AggregateResult|true|false
13:19:44.0 (26717911)|VARIABLE_ASSIGNMENT|[49]|agr|{"total":1,"stat":"Completed"}|0x47aa91dd
13:19:44.0 (26723195)|STATEMENT_EXECUTE|[52]
13:19:44.0 (26727988)|SYSTEM_METHOD_ENTRY|[53]|List<NJ_SelectOptionLightning>.iterator()
13:19:44.0 (26734172)|SYSTEM_METHOD_EXIT|[53]|List<NJ_SelectOptionLightning>.iterator()
13:19:44.0 (26739281)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (26744712)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (26749457)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (26755075)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (26759903)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (26786971)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#A2D9CE","disabled":false,"escapeItem":false,"iconName":"action:description","label":"New","total":4,"value":"New"}|0x6af1f486
13:19:44.0 (26793379)|STATEMENT_EXECUTE|[53]
13:19:44.0 (26797263)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (26818345)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#A2D9CE","disabled":false,"escapeItem":false,"iconName":"action:description","label":"New","total":4,"value":"New"}|0x6af1f486
13:19:44.0 (26826030)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (26845669)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (26863690)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (26876713)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (26889018)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (26893876)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (26902773)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (26912344)|STATEMENT_EXECUTE|[54]
13:19:44.0 (26917693)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (26924380)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (26929800)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (26936008)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (26942245)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (26972283)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#F4D03F","disabled":false,"escapeItem":false,"iconName":"action:info","label":"Tentative","total":0,"value":"Tentative"}|0x6dbaa933
13:19:44.0 (26979081)|STATEMENT_EXECUTE|[53]
13:19:44.0 (26983291)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27004898)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#F4D03F","disabled":false,"escapeItem":false,"iconName":"action:info","label":"Tentative","total":0,"value":"Tentative"}|0x6dbaa933
13:19:44.0 (27013982)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27025588)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (27035432)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27043906)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (27053276)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (27057572)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27065840)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (27074038)|STATEMENT_EXECUTE|[54]
13:19:44.0 (27078840)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (27084784)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (27089655)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (27095499)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (27101124)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (27130567)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#1132D5","disabled":false,"escapeItem":false,"iconName":"action:submit_for_ap (6 more) ...","label":"AwaitConf","total":2,"value":"Awaiting Confirmatio (1 more) ..."}|0x39339670
13:19:44.0 (27137834)|STATEMENT_EXECUTE|[53]
13:19:44.0 (27141454)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27164398)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#1132D5","disabled":false,"escapeItem":false,"iconName":"action:submit_for_ap (6 more) ...","label":"AwaitConf","total":2,"value":"Awaiting Confirmatio (1 more) ..."}|0x39339670
13:19:44.0 (27172848)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27187904)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (27197880)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27206878)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (27216524)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (27221078)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27237398)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (27251848)|STATEMENT_EXECUTE|[54]
13:19:44.0 (27260444)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (27268082)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (27274179)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (27280404)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (27286765)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (27316979)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#85C1E9","disabled":false,"escapeItem":false,"iconName":"action:user","label":"Confirmed","total":0,"value":"Confirmed"}|0x5c830014
13:19:44.0 (27323863)|STATEMENT_EXECUTE|[53]
13:19:44.0 (27328359)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27349416)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#85C1E9","disabled":false,"escapeItem":false,"iconName":"action:user","label":"Confirmed","total":0,"value":"Confirmed"}|0x5c830014
13:19:44.0 (27357729)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27371305)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (27383023)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27391995)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (27402059)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (27406600)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27420652)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (27429598)|STATEMENT_EXECUTE|[54]
13:19:44.0 (27434416)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (27440115)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (27445099)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (27450933)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (27456417)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (27483745)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#EC7063","disabled":false,"escapeItem":false,"iconName":"action:reject","label":"CantCompl","total":1,"value":"Cannot Complete"}|0x376711d6
13:19:44.0 (27489810)|STATEMENT_EXECUTE|[53]
13:19:44.0 (27493474)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27515054)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#EC7063","disabled":false,"escapeItem":false,"iconName":"action:reject","label":"CantCompl","total":1,"value":"Cannot Complete"}|0x376711d6
13:19:44.0 (27523122)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27534189)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (27543694)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27552190)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (27561537)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (27565991)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27574082)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (27581599)|STATEMENT_EXECUTE|[54]
13:19:44.0 (27585989)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (27591414)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (27596282)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (27601531)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (27606550)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (27632177)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#18090E","disabled":false,"escapeItem":false,"iconName":"action:close","label":"Cancelled","total":0,"value":"Cancelled"}|0xfacc538
13:19:44.0 (27638296)|STATEMENT_EXECUTE|[53]
13:19:44.0 (27641737)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27661743)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#18090E","disabled":false,"escapeItem":false,"iconName":"action:close","label":"Cancelled","total":0,"value":"Cancelled"}|0xfacc538
13:19:44.0 (27669378)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27679813)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (27688526)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27696832)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (27705897)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (27710453)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27718337)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (27725984)|STATEMENT_EXECUTE|[54]
13:19:44.0 (27730460)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (27735938)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (27740563)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (27745826)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (27750966)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (27776731)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#58D68D","disabled":false,"escapeItem":false,"iconName":"action:approval","label":"Completed","total":0,"value":"Completed"}|0x2a8942ab
13:19:44.0 (27782526)|STATEMENT_EXECUTE|[53]
13:19:44.0 (27786438)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27806256)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#58D68D","disabled":false,"escapeItem":false,"iconName":"action:approval","label":"Completed","total":0,"value":"Completed"}|0x2a8942ab
13:19:44.0 (27814042)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (27825318)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (27834210)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27842600)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (27851871)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (27856336)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (27864344)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (27873010)|STATEMENT_EXECUTE|[54]
13:19:44.0 (27874522)|STATEMENT_EXECUTE|[55]
13:19:44.0 (27881665)|SYSTEM_METHOD_ENTRY|[55]|SObject.get(String)
13:19:44.0 (27894006)|SYSTEM_METHOD_EXIT|[55]|SObject.get(String)
13:19:44.0 (27915113)|SYSTEM_METHOD_ENTRY|[55]|String.valueOf(Object)
13:19:44.0 (27922199)|HEAP_ALLOCATE|[55]|Bytes:1
13:19:44.0 (27932771)|SYSTEM_METHOD_EXIT|[55]|String.valueOf(Object)
13:19:44.0 (27942345)|SYSTEM_METHOD_ENTRY|[55]|Integer.valueOf(String)
13:19:44.0 (27950133)|SYSTEM_METHOD_EXIT|[55]|Integer.valueOf(String)
13:19:44.0 (27956951)|SYSTEM_METHOD_ENTRY|[55]|NJ_SelectOptionLightning.__sfdc_total(Integer)
13:19:44.0 (27985805)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#58D68D","disabled":false,"escapeItem":false,"iconName":"action:approval","label":"Completed","total":0,"value":"Completed"}|0x2a8942ab
13:19:44.0 (27995033)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|1
13:19:44.0 (28000039)|HEAP_ALLOCATE|[55]|Bytes:4
13:19:44.0 (28007491)|VARIABLE_ASSIGNMENT|[55]|this.total|1|0x2a8942ab
13:19:44.0 (28014799)|SYSTEM_METHOD_EXIT|[55]|NJ_SelectOptionLightning.__sfdc_total(Integer)
13:19:44.0 (28021916)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (28028539)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (28034240)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (28041923)|VARIABLE_ASSIGNMENT|[53]|summ|null|
13:19:44.0 (28047001)|STATEMENT_EXECUTE|[58]
13:19:44.0 (28057563)|SYSTEM_METHOD_ENTRY|[58]|SObject.get(String)
13:19:44.0 (28074219)|SYSTEM_METHOD_EXIT|[58]|SObject.get(String)
13:19:44.0 (28083813)|SYSTEM_METHOD_ENTRY|[58]|String.valueOf(Object)
13:19:44.0 (28088689)|HEAP_ALLOCATE|[58]|Bytes:1
13:19:44.0 (28097588)|SYSTEM_METHOD_EXIT|[58]|String.valueOf(Object)
13:19:44.0 (28105556)|SYSTEM_METHOD_ENTRY|[58]|Integer.valueOf(String)
13:19:44.0 (28113141)|SYSTEM_METHOD_EXIT|[58]|Integer.valueOf(String)
13:19:44.0 (28118050)|HEAP_ALLOCATE|[58]|Bytes:4
13:19:44.0 (28124116)|VARIABLE_ASSIGNMENT|[58]|totalStatus|8
13:19:44.0 (28131445)|METHOD_ENTRY|[49]||Database.QueryLocatorIterator.hasNext()
13:19:44.0 (28152653)|METHOD_EXIT|[49]||Database.QueryLocatorIterator.hasNext()
13:19:44.0 (28158051)|METHOD_ENTRY|[49]||Database.QueryLocatorIterator.next()
13:19:44.0 (28207210)|METHOD_EXIT|[49]||Database.QueryLocatorIterator.next()
13:19:44.0 (28214275)|VARIABLE_SCOPE_BEGIN|[49]|agr|AggregateResult|true|false
13:19:44.0 (28228454)|VARIABLE_ASSIGNMENT|[49]|agr|{"total":1,"stat":"Cancelled"}|0x1298b6dd
13:19:44.0 (28233789)|STATEMENT_EXECUTE|[52]
13:19:44.0 (28238811)|SYSTEM_METHOD_ENTRY|[53]|List<NJ_SelectOptionLightning>.iterator()
13:19:44.0 (28245182)|SYSTEM_METHOD_EXIT|[53]|List<NJ_SelectOptionLightning>.iterator()
13:19:44.0 (28251050)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (28257075)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (28262734)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (28268518)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (28273951)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (28300817)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#A2D9CE","disabled":false,"escapeItem":false,"iconName":"action:description","label":"New","total":4,"value":"New"}|0x6af1f486
13:19:44.0 (28306982)|STATEMENT_EXECUTE|[53]
13:19:44.0 (28310715)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28331842)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#A2D9CE","disabled":false,"escapeItem":false,"iconName":"action:description","label":"New","total":4,"value":"New"}|0x6af1f486
13:19:44.0 (28340260)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28352357)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (28363836)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28372804)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (28383095)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (28387434)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28395675)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (28405023)|STATEMENT_EXECUTE|[54]
13:19:44.0 (28409845)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (28421018)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (28426566)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (28432294)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (28437261)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (28464310)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#F4D03F","disabled":false,"escapeItem":false,"iconName":"action:info","label":"Tentative","total":0,"value":"Tentative"}|0x6dbaa933
13:19:44.0 (28470817)|STATEMENT_EXECUTE|[53]
13:19:44.0 (28474703)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28496362)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#F4D03F","disabled":false,"escapeItem":false,"iconName":"action:info","label":"Tentative","total":0,"value":"Tentative"}|0x6dbaa933
13:19:44.0 (28504365)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28515937)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (28525279)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28534046)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (28544096)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (28547961)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28556469)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (28564000)|STATEMENT_EXECUTE|[54]
13:19:44.0 (28568206)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (28574048)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (28578929)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (28583978)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (28588821)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (28617677)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#1132D5","disabled":false,"escapeItem":false,"iconName":"action:submit_for_ap (6 more) ...","label":"AwaitConf","total":2,"value":"Awaiting Confirmatio (1 more) ..."}|0x39339670
13:19:44.0 (28624157)|STATEMENT_EXECUTE|[53]
13:19:44.0 (28628233)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28651123)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#1132D5","disabled":false,"escapeItem":false,"iconName":"action:submit_for_ap (6 more) ...","label":"AwaitConf","total":2,"value":"Awaiting Confirmatio (1 more) ..."}|0x39339670
13:19:44.0 (28659433)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28670674)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (28680054)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28688268)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (28697913)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (28701913)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28709789)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (28716629)|STATEMENT_EXECUTE|[54]
13:19:44.0 (28720702)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (28726045)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (28731092)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (28736701)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (28741678)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (28767673)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#85C1E9","disabled":false,"escapeItem":false,"iconName":"action:user","label":"Confirmed","total":0,"value":"Confirmed"}|0x5c830014
13:19:44.0 (28773683)|STATEMENT_EXECUTE|[53]
13:19:44.0 (28777033)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28797369)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#85C1E9","disabled":false,"escapeItem":false,"iconName":"action:user","label":"Confirmed","total":0,"value":"Confirmed"}|0x5c830014
13:19:44.0 (28805151)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28815775)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (28824752)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28833145)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (28842602)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (28847223)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28855561)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (28863051)|STATEMENT_EXECUTE|[54]
13:19:44.0 (28867268)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (28872794)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (28877500)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (28882622)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (28887168)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (28912666)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#EC7063","disabled":false,"escapeItem":false,"iconName":"action:reject","label":"CantCompl","total":1,"value":"Cannot Complete"}|0x376711d6
13:19:44.0 (28919093)|STATEMENT_EXECUTE|[53]
13:19:44.0 (28922424)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28943289)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#EC7063","disabled":false,"escapeItem":false,"iconName":"action:reject","label":"CantCompl","total":1,"value":"Cannot Complete"}|0x376711d6
13:19:44.0 (28950869)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (28961636)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (28970659)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (28978834)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (28988801)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (28992569)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (29000462)|SYSTEM_METHOD_EXIT|[54]|String.valueOf(Object)
13:19:44.0 (29008985)|STATEMENT_EXECUTE|[54]
13:19:44.0 (29013388)|SYSTEM_METHOD_ENTRY|[53]|system.ListIterator.hasNext()
13:19:44.0 (29018859)|HEAP_ALLOCATE|[53]|Bytes:5
13:19:44.0 (29023627)|SYSTEM_METHOD_EXIT|[53]|system.ListIterator.hasNext()
13:19:44.0 (29028795)|HEAP_ALLOCATE|[53]|Bytes:36
13:19:44.0 (29033419)|VARIABLE_SCOPE_BEGIN|[53]|summ|NJ_SelectOptionLightning|true|false
13:19:44.0 (29059344)|VARIABLE_ASSIGNMENT|[53]|summ|{"colorCode":"#18090E","disabled":false,"escapeItem":false,"iconName":"action:close","label":"Cancelled","total":0,"value":"Cancelled"}|0xfacc538
13:19:44.0 (29066298)|STATEMENT_EXECUTE|[53]
13:19:44.0 (29069862)|SYSTEM_METHOD_ENTRY|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (29090135)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"colorCode":"#18090E","disabled":false,"escapeItem":false,"iconName":"action:close","label":"Cancelled","total":0,"value":"Cancelled"}|0xfacc538
13:19:44.0 (29097927)|SYSTEM_METHOD_EXIT|[54]|NJ_SelectOptionLightning.__sfdc_value()
13:19:44.0 (29108319)|SYSTEM_METHOD_ENTRY|[54]|SObject.get(String)
13:19:44.0 (29117813)|HEAP_ALLOCATE|[54]|Bytes:9
13:19:44.0 (29126551)|SYSTEM_METHOD_EXIT|[54]|SObject.get(String)
13:19:44.0 (29135760)|SYSTEM_METHOD_ENTRY|[54]|String.valueOf(Object)
13:19:44.0 (29140226)|HEAP_ALLOCATE|[54]|Bytes:9
